ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3369.994863271101,-3418.542852228028,-3479.540762846561,-3477.4620506122174,2599.619638874488,2663.2550553387473,2556.816048242575,2578.743109553231,1779891389.519852
-1731.2096632968978,-3912.851680857144,1179.6133136288302,2340.339403192926,130762.53304034866,433.37797324394865,1489.252029568199,806.0933120361939,1779891389.5239277
-3371.067747004956,-3419.1463493283213,-3479.7195768022034,-3477.3502918899408,2605.676961621876,2669.1782676194034,2562.851019245508,2584.7333770672535,1779891389.5278013
3305.331266561898,-3866.136534945552,4373.990520714584,5612.925364127799,129570.76037773615,3859.3416046311386,4658.192951463813,4135.251538187449,1779891389.5328248
-3372.8558865613804,-3421.4038755183074,-3482.2006204367426,-3479.9207425023014,2603.464138920801,2667.0548518961496,2560.749955266709,2582.609961343999,1779891389.5367918
-3745.0347834866984,-4047.2527202669053,-2868.511124671832,-2183.6089710723127,132671.68494125427,-3250.0777542683786,-2754.9866145833275,-3147.595005940796,1779891389.5398505
-3373.258217961576,-3421.537985985039,-3482.2676756701085,-3479.83133552448,2605.3416854550464,2669.0441571526717,2562.6722052898654,2584.5322113671555,1779891389.5438273
2630.1074183115265,-3818.102636111097,5424.924841514211,6595.195125960723,129167.22198334003,4775.114926709524,5759.664566476889,5170.338472168264,1779891389.5478375
-3376.879200563336,-3425.091913353433,-3485.5980855939492,-3483.027634981589,2610.393179701946,2674.0732996551155,2567.678996047854,2589.5613538695998,1779891389.552019
-945.5458456928546,-4011.646391349601,-640.8468652781088,248.0596599649978,131806.3148029226,-987.6118287577426,-503.6742095558894,-883.6538652961094,1779891389.5559096
-3374.5993226288942,-3423.3261255414636,-3484.2346291821755,-3481.8206407810026,2604.157042998915,2667.7254042298086,2561.264045389181,2583.2805136776583,1779891389.5611792
-1725.5993754386159,-3908.7613116218226,1180.0827002623917,2332.046906000007,130765.55052585014,448.19717981781724,1485.7875091776264,813.2905737508028,1779891389.5659275
-3378.7120436086707,-3426.969459887679,-3487.3638734059186,-3484.972236749201,2613.008333803217,2676.6213985230206,2570.204743171304,2592.1541562264156,1779891389.5692027
3359.064860232456,-3861.9567587324095,4412.703742111175,5650.319832601528,129556.18704035129,3900.20059349544,4697.509669960698,4175.216457273538,1779891389.5728896
-3376.6556831187827,-3425.2930790535306,-3486.0451204830556,-3483.8770012708906,2606.816900589097,2670.4076135644455,2563.9686064682733,2585.873316034474,1779891389.5758486
-3732.920137991922,-4045.6880981550335,-2863.6831478694858,-2184.771261783989,132676.33410410097,-3241.2264634640774,-2752.4608674598776,-3139.2801570034217,1779891389.5797043
-3374.4875639066177,-3423.0132011190894,-3483.675835570793,-3481.3065506585303,2606.3698656999904,2669.8264682086074,2563.5886268125328,2585.493336378734,1779891389.5859284
2631.828502634585,-3814.526356998248,5431.451550895161,6597.922038784271,129161.63404722621,4784.7261768253065,5764.2913775791385,5179.793260072859,1779891389.5900505
-3375.672206362749,-3424.0413813640334,-3484.4581466267286,-3481.999454736645,2608.9626680568063,2672.4639740543334,2566.1814291693486,2588.108490480005,1779891389.5928614
-902.764606805397,-4005.5220133688467,-619.2774318787375,270.2996456980283,131796.4129801289,-967.0258721144047,-481.3224651005823,-862.1291353856487,1779891389.5958266
-3372.4312034167297,-3421.225061562665,-3481.9100477588236,-3479.6525215688375,2601.653647619921,2665.1773053619036,2558.7382982657314,2580.7324148097537,1779891389.5998557
-1747.079401860166,-3906.034398798275,1191.750310868062,2337.0089932690853,130766.75752005071,461.92115091337575,1496.2928290716206,827.7074489244758,1779891389.603948
-3376.879200563336,-3425.091913353433,-3485.5533821050385,-3482.8935245148573,2610.5943454020435,2674.185058377392,2567.723699536765,2589.740167825242,1779891389.607961
3391.8548693483913,-3855.5418080737363,4432.015649320561,5665.317853131039,129542.66423495582,3919.9371838494762,4716.2851353031565,4195.35537902777,1779891389.6119754
-3373.5040871505844,-3422.0744278519664,-3483.005283237134,-3480.412480880318,2603.3523801985243,2666.9877966627832,2560.526437822156,2582.520554366178,1779891389.6159832
-3716.9609924508327,-4039.451961452003,-2862.0067670353374,-2183.2066396721175,132672.57901103247,-3235.1467889722335,-2750.2703965032574,-3136.5755959243293,1779891389.6212697
-3374.554619139984,-3422.9461458857236,-3483.9217047598013,-3481.1947919362538,2606.3475139555353,2669.9829304197947,2563.5662750680776,2585.493336378734,1779891389.6239505
2637.394087003957,-3811.665333707969,5434.066704996432,6601.341855685932,129157.23075356851,4791.699921095362,5768.024118903175,5183.50364965244,1779891389.6278555
