ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3855.4747528403705,-3881.1569072195184,-3995.5978388306894,-3962.092573892185,-40977.38605468108,-42138.33566168972,3120.012953282947,3141.403572726676,1780428967.0342283
19135.015503766,10002.338588516544,17323.116042985446,12189.926170101902,19113.289608155443,19630.41956787343,19833.55222148326,19308.88972388384,1780428967.034237
-3857.553465074714,-3883.43678515396,-3997.6541993205783,-3964.081879148708,-40979.01773202631,-42140.10144950169,3124.9303370631146,3146.343308251299,1780428967.0342455
18221.343245666416,9743.728905168642,17433.10897745001,14043.9139656918,18191.950701707687,18741.33422867468,18942.83520493927,18376.6878696308,1780428967.0342538
-3851.6079010496014,-3877.871200784589,-3992.356835884671,-3958.896274435077,-40973.69801684595,-42134.62527211014,3113.128615990712,3134.5415871788964,1780428967.0342622
18697.971844431384,9936.937384240317,17285.76627800063,11219.636943297022,18679.66576572249,19190.91721664873,19384.7738963096,18881.993756531927,1780428967.0342712
-3854.133648173052,-3879.8605060411114,-3994.1896789300063,-3960.460896546948,-40975.03912151326,-42136.122838988646,3121.7787410949163,3143.214064027556,1780428967.0342798
18911.386300490656,9902.24747684568,17457.539434139664,13698.199534201569,18883.424268177067,19421.05077756057,19628.09498645008,19069.48018902304,1780428967.0342882
-3849.059802181697,-3875.5913228501463,-3989.808737016766,-3956.415230800537,-40970.47936564438,-42131.58543486422,3112.793339823883,3134.206311012067,1780428967.034297
18088.707994068624,9786.241923122636,17319.830336550516,12170.614262892515,18065.99862170203,18597.321939149137,18786.86473213014,18263.543339198037,1780428967.0343056
-3851.4961423273257,-3877.535924617759,-3991.93215274002,-3958.248073845873,-40972.24515345635,-42133.30651918728,3116.2578602144554,3137.6484796581844,1780428967.0343142
19135.775463077483,9999.723434415271,17317.86338303845,12173.74350711626,19113.781346533466,19631.49245160728,19833.50751799435,19309.984959362147,1780428967.0343225
-3858.648700553024,-3884.777889821278,-3998.950600498986,-3965.221818115928,-40978.95067679294,-42140.1461529906,3126.852587086271,3148.1537995521785,1780428967.0343313
18228.071120747463,9730.943707340206,17430.06914020409,14053.88284371887,18198.7456320221,18749.38085667859,18949.808949209328,18384.108648789963,1780428967.03434
-3857.0617266966974,-3883.459136898415,-3997.7659580428553,-3964.238341359895,-40977.81073782573,-42138.82740006774,3118.6047933822624,3139.9954128259915,1780428967.0343487
