ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
13939.397208618786,8727.529195252562,13709.2859994514,13703.072214492824,4563.578017184498,4485.83864996894,14121.541574185085,10262.915225376517,1780398966.3067539
-3778.0930135360977,-3785.491440950804,-3919.8701286161104,-3885.157869477018,-28077.36731497852,3178.6639307336727,3074.460098083031,-23510.213018681174,1780398966.3097863
12978.13808657385,8818.254925996653,12651.422637870626,12742.19307210363,4943.021231057791,4424.572518416943,13158.717830028276,10401.473689254964,1780398966.3146746
-3779.36706297005,-3786.363158984561,-3920.4065704830377,-3885.560200877214,-28077.635535911984,3183.111927880279,3078.885743485182,-23510.615350081367,1780398966.3186636
14208.71337756078,8790.583466360982,13905.936647169192,13974.422392180251,4736.357001824022,4495.181679151258,14390.030728582233,10346.0413630058,1780398966.322726
-3782.608065916069,-3789.782975886223,-3923.781683895789,-3888.868259056599,-28081.03300106919,3186.2188203595665,3081.947932475559,-23514.079870471945,1780398966.3267791
13104.693663679798,8735.754637212114,12867.988689898097,12866.491123019592,4719.615545226997,4440.151684302293,13287.083898435105,10286.742184965871,1780398966.3306992
-3780.819926359645,-3788.240705518807,-3922.507634461837,-3887.795375322744,-28080.0271725687,3181.793174957416,3077.4552318400424,-23512.78346929353,1780398966.334777
13686.554275340352,8834.79521689358,13337.621192648554,13452.352696937643,4945.658736903517,4465.744431703619,13867.402239728242,10410.436738781542,1780398966.3378124
-3784.910295594966,-3791.7052259093794,-3925.7933408967674,-3890.5893433796577,-28082.66467841443,3189.795099472416,3085.5689150773187,-23515.89036177282,1780398966.3427968
13947.041505222502,8732.58068949946,13713.197554731078,13710.336531440798,4562.102802050448,4484.899876701817,14129.565850444538,10261.797638153748,1780398966.346826
-3782.518658938248,-3790.162955541963,-3924.452236229448,-3889.717625345901,-28081.83766386958,3183.268390091466,3079.153964418645,-23514.772774550056,1780398966.350887
12976.595816206434,8831.643620925382,12649.679201803114,12740.315525569384,4944.7423153808495,4424.080780038927,13156.84028349403,10400.244343309922,1780398966.3547947
-3783.9938740722982,-3791.1240805535417,-3924.96632635192,-3890.075253257186,-28082.08353305859,3187.4481663046085,3083.3113888873327,-23515.197457694707,1780398966.3599727
14209.361578149985,8806.430853179796,13905.221391346622,13974.735316602626,4741.542606537653,4491.113661660393,14390.075432071142,10344.18616821601,1780398966.3627195
-3786.8996008514887,-3794.074510821642,-3928.006163597842,-3893.070387014197,-28085.056315071142,3189.951561683603,3085.881839499693,-23518.19259145172,1780398966.3668032
13110.147489326891,8759.760410757115,12873.800143456478,12872.146114366784,4727.393952297443,4430.652192908788,13291.77776477072,10282.182429096987,1780398966.3708086
-3783.7480048832895,-3791.302894509184,-3925.368657752116,-3890.634046868569,-28082.70938190334,3184.229515103044,3080.137441174679,-23515.53273386153,1780398966.3738136
13685.995481728967,8855.917615403845,13335.20720424738,13452.129179493091,4955.538207952763,4457.206065321692,13865.636451916273,10407.531012002351,1780398966.3778214
-3787.1231182960414,-3794.230973032829,-3927.804997897744,-3892.8021660807335,-28084.74339064877,3191.650294262206,3087.5805720782964,-23517.94672226271,1780398966.381817
13956.228072193631,8752.965480442701,13722.875860080228,13719.836022834304,4573.457488233744,4479.960141177195,14137.768940659636,10260.590643953165,1780398966.3868532
-3782.138679282508,-3789.917086352955,-3923.87109087361,-3889.225886967885,-28081.122408047013,3182.3296168243432,3078.237542895978,-23514.057518727484,1780398966.3906813
12976.841685395442,8839.422027995828,12648.516911091438,12740.42728429166,4948.251539260333,4421.420922448745,13156.12502767146,10398.0538723533,1780398966.3947403
-3782.719824638346,-3789.9617898418655,-3923.804035640245,-3888.801203823233,-28080.78713188018,3185.7047302370943,3081.567952819819,-23513.856353027382,1780398966.3987904
14210.412110139385,8809.493042170172,13904.170859357222,13974.66826136926,4744.023650172192,4490.197240137725,14389.762507648767,10344.9908310164,1780398966.4020395
-3783.077452549631,-3790.364121242061,-3924.1393118070737,-3889.3152939457054,-28081.21181502483,3185.9953029150133,3081.813822008827,-23514.325739660948,1780398966.4058628
13114.01434111766,8753.993660687645,12878.7398789811,12874.582454512412,4726.544586008142,4435.323707499946,13294.549381083178,10283.791754697771,1780398966.409906
-3780.909333337466,-3788.5759816856366,-3922.641744928568,-3887.9965410228415,-28079.93776559088,3181.435547046131,3077.1870109065785,-23512.73876580462,1780398966.4148035
13686.84484801827,8852.65426071337,13333.553175157687,13450.922185292506,4957.393402742553,4459.351832789402,13865.07765830489,10408.760357947393,1780398966.4188292
-3782.98804557181,-3790.095900308597,-3923.982849595887,-3888.868259056599,-28080.69772490236,3187.537573282429,3083.3560923762434,-23513.856353027382,1780398966.422815
13963.581796119428,8753.97130894319,13728.419092705142,13725.267496736944,4573.345729511468,4478.17200162077,14143.490987240197,10261.819989898204,1780398966.4268835
-3781.713996137857,-3789.537106697215,-3923.848739129154,-3889.0023695233313,-28080.898890602457,3181.904933679692,3077.634045795685,-23513.78929779402,1780398966.4299405
12979.099211585428,8845.345240276485,12649.813312269844,12741.209595347596,4952.118391051101,4420.0351142925165,13157.242614894229,10398.76912817587,1780398966.4339046
-3781.7363478823127,-3789.067720063653,-3923.066428073219,-3887.929485789477,-28079.78130337969,3184.6989017366054,3080.4727173415085,-23512.917579760266,1780398966.4378543
14213.809575296593,8818.50079518566,13905.958998913646,13977.52928465954,4754.864246233016,4491.113661660393,14392.623530939049,10346.734267083915,1780398966.4429185
